id;value;sensor;timestamp;uploaded
2228;5.5;PM25;2017-02-22 06:05:32.762342;1
2229;29.4;PM10;2017-02-22 06:05:55.350795;1
2230;5.5;PM25;2017-02-22 06:05:55.350902;1
2231;28.4;PM10;2017-02-22 06:06:18.372818;1
2232;5.5;PM25;2017-02-22 06:06:18.372927;1
2233;25.6;PM10;2017-02-22 06:06:41.110641;1
2234;5.3;PM25;2017-02-22 06:06:41.110754;1
2235;25.1;PM10;2017-02-22 06:07:03.775655;1
2236;5.1;PM25;2017-02-22 06:07:03.775802;1
2237;24.2;PM10;2017-02-22 06:07:26.716542;1
2238;4.9;PM25;2017-02-22 06:07:26.716689;1
2239;22.7;PM10;2017-02-22 06:07:49.404134;1
2240;4.9;PM25;2017-02-22 06:07:49.404254;1
2241;23.6;PM10;2017-02-22 06:08:11.983482;1
2242;5.0;PM25;2017-02-22 06:08:11.983603;1
2243;23.4;PM10;2017-02-22 06:08:34.569259;1
2244;4.9;PM25;2017-02-22 06:08:34.569372;1
2245;22.4;PM10;2017-02-22 06:08:57.140868;1
2246;4.7;PM25;2017-02-22 06:08:57.140994;1
2247;24.9;PM10;2017-02-22 06:09:19.696156;1
2248;4.7;PM25;2017-02-22 06:09:19.696278;1
2249;25.1;PM10;2017-02-22 06:09:42.363335;1
2250;4.7;PM25;2017-02-22 06:09:42.363438;1
2251;25.1;PM10;2017-02-22 06:10:04.990493;1
2252;4.8;PM25;2017-02-22 06:10:04.990654;1
2253;25.3;PM10;2017-02-22 06:10:27.560255;1
2254;4.8;PM25;2017-02-22 06:10:27.560363;1
2255;23.9;PM10;2017-02-22 06:10:50.157953;1
2256;4.7;PM25;2017-02-22 06:10:50.158066;1
2257;21.0;PM10;2017-02-22 06:11:12.736732;1
2258;4.6;PM25;2017-02-22 06:11:12.736845;1
2259;20.1;PM10;2017-02-22 06:11:35.315028;1
2260;4.9;PM25;2017-02-22 06:11:35.315132;1
2261;19.5;PM10;2017-02-22 06:11:58.111554;1
2262;5.0;PM25;2017-02-22 06:11:58.111657;1
2263;17.4;PM10;2017-02-22 06:12:20.701356;1
2264;5.2;PM25;2017-02-22 06:12:20.701461;1
2265;16.6;PM10;2017-02-22 06:12:43.365147;1
2266;5.2;PM25;2017-02-22 06:12:43.365267;1
2267;21.1;PM10;2017-02-22 06:13:05.962747;1
2268;5.4;PM25;2017-02-22 06:13:05.962849;1
2269;21.4;PM10;2017-02-22 06:13:28.654104;1
2270;5.5;PM25;2017-02-22 06:13:28.654218;1
2271;21.1;PM10;2017-02-22 06:13:51.243676;1
2272;5.6;PM25;2017-02-22 06:13:51.243785;1
2273;21.1;PM10;2017-02-22 06:14:13.875517;1
2274;5.6;PM25;2017-02-22 06:14:13.875629;1
2275;21.1;PM10;2017-02-22 06:14:36.689158;1
2276;5.5;PM25;2017-02-22 06:14:36.689260;1
2277;24.0;PM10;2017-02-22 06:14:59.280493;1
2278;5.7;PM25;2017-02-22 06:14:59.280660;1
2279;26.9;PM10;2017-02-22 06:15:21.954368;1
2280;5.8;PM25;2017-02-22 06:15:21.954486;1
2281;26.2;PM10;2017-02-22 06:15:44.528672;1
2282;6.0;PM25;2017-02-22 06:15:44.528776;1
2283;27.5;PM10;2017-02-22 06:16:07.390171;1
2284;6.5;PM25;2017-02-22 06:16:07.390276;1
2285;28.2;PM10;2017-02-22 06:16:30.337524;1
2286;6.6;PM25;2017-02-22 06:16:30.337632;1
2287;29.2;PM10;2017-02-22 06:16:53.037974;1
2288;6.9;PM25;2017-02-22 06:16:53.038082;1
2289;30.8;PM10;2017-02-22 06:17:15.592776;1
2290;7.1;PM25;2017-02-22 06:17:15.592880;1
2291;29.3;PM10;2017-02-22 06:17:38.311401;1
2292;7.0;PM25;2017-02-22 06:17:38.311509;1
2293;28.0;PM10;2017-02-22 06:18:00.883346;1
2294;6.9;PM25;2017-02-22 06:18:00.883465;1
2295;26.5;PM10;2017-02-22 06:18:23.571520;1
2296;6.7;PM25;2017-02-22 06:18:23.571634;1
2297;24.0;PM10;2017-02-22 06:18:46.564528;1
2298;6.5;PM25;2017-02-22 06:18:46.564637;1
2299;20.8;PM10;2017-02-22 06:19:09.138272;1
2300;6.0;PM25;2017-02-22 06:19:09.138378;1
2301;20.1;PM10;2017-02-22 06:19:31.719005;1
2302;5.9;PM25;2017-02-22 06:19:31.719117;1
2303;21.4;PM10;2017-02-22 06:19:54.324432;1
2304;5.8;PM25;2017-02-22 06:19:54.324544;1
2305;18.8;PM10;2017-02-22 06:20:16.877944;1
2306;5.6;PM25;2017-02-22 06:20:16.878062;1
2307;18.5;PM10;2017-02-22 06:20:39.432378;1
2308;5.7;PM25;2017-02-22 06:20:39.432488;1
2309;20.1;PM10;2017-02-22 06:21:02.198279;1
2310;5.8;PM25;2017-02-22 06:21:02.198403;1
2311;20.0;PM10;2017-02-22 06:21:24.820541;1
2312;5.8;PM25;2017-02-22 06:21:24.820712;1
2313;19.7;PM10;2017-02-22 06:21:47.383110;1
2314;5.7;PM25;2017-02-22 06:21:47.383228;1
2315;19.6;PM10;2017-02-22 06:22:10.103328;1
2316;5.7;PM25;2017-02-22 06:22:10.103439;1
2317;19.3;PM10;2017-02-22 06:22:33.029597;1
2318;5.7;PM25;2017-02-22 06:22:33.029701;1
2319;18.6;PM10;2017-02-22 06:22:55.626653;1
2320;5.7;PM25;2017-02-22 06:22:55.626772;1
2321;18.4;PM10;2017-02-22 06:23:18.275757;1
2322;5.5;PM25;2017-02-22 06:23:18.275886;1
2323;17.9;PM10;2017-02-22 06:23:40.876327;1
2324;5.4;PM25;2017-02-22 06:23:40.876435;1
2325;16.3;PM10;2017-02-22 06:24:03.757982;1
2326;5.4;PM25;2017-02-22 06:24:03.758140;1
2327;16.4;PM10;2017-02-22 06:24:26.829504;1
2328;5.4;PM25;2017-02-22 06:24:26.829631;1
2329;17.8;PM10;2017-02-22 06:24:49.602656;1
2330;5.4;PM25;2017-02-22 06:24:49.602764;1
2331;22.4;PM10;2017-02-22 06:25:12.211013;1
2332;5.8;PM25;2017-02-22 06:25:12.211121;1
2333;23.5;PM10;2017-02-22 06:25:35.185632;1
2334;6.0;PM25;2017-02-22 06:25:35.185732;1
2335;23.4;PM10;2017-02-22 06:25:57.784466;1
2336;6.1;PM25;2017-02-22 06:25:57.784576;1
2337;24.0;PM10;2017-02-22 06:26:20.342731;1
2338;6.2;PM25;2017-02-22 06:26:20.342839;1
2339;26.7;PM10;2017-02-22 06:26:43.514230;1
2340;6.4;PM25;2017-02-22 06:26:43.514357;1
2341;26.1;PM10;2017-02-22 06:27:06.115313;1
2342;6.4;PM25;2017-02-22 06:27:06.115423;1
2343;24.5;PM10;2017-02-22 06:27:28.754834;1
2344;6.3;PM25;2017-02-22 06:27:28.754961;1
2345;24.3;PM10;2017-02-22 06:27:51.317942;1
2346;6.4;PM25;2017-02-22 06:27:51.318053;1
2347;20.3;PM10;2017-02-22 06:28:13.974400;1
2348;5.9;PM25;2017-02-22 06:28:13.974525;1
2349;20.0;PM10;2017-02-22 06:28:36.533297;1
2350;6.0;PM25;2017-02-22 06:28:36.533401;1
2351;23.0;PM10;2017-02-22 06:28:59.128059;1
2352;6.0;PM25;2017-02-22 06:28:59.128165;1
2353;22.6;PM10;2017-02-22 06:29:22.442966;1
2354;5.7;PM25;2017-02-22 06:29:22.443079;1
2355;22.5;PM10;2017-02-22 06:29:45.076658;1
2356;5.7;PM25;2017-02-22 06:29:45.076774;1
2357;24.5;PM10;2017-02-22 06:30:07.680942;1
2358;5.8;PM25;2017-02-22 06:30:07.681050;1
2359;23.7;PM10;2017-02-22 06:30:30.267108;1
2360;5.8;PM25;2017-02-22 06:30:30.267218;1
2361;23.9;PM10;2017-02-22 06:30:52.845922;1
2362;5.6;PM25;2017-02-22 06:30:52.846034;1
2363;25.0;PM10;2017-02-22 06:31:15.450542;1
2364;5.5;PM25;2017-02-22 06:31:15.451268;1
2365;24.5;PM10;2017-02-22 06:31:38.023090;1
2366;5.5;PM25;2017-02-22 06:31:38.023194;1
2367;21.9;PM10;2017-02-22 06:32:00.556615;1
2368;5.7;PM25;2017-02-22 06:32:00.556725;1
2369;21.6;PM10;2017-02-22 06:32:23.204513;1
2370;5.9;PM25;2017-02-22 06:32:23.204633;1
2371;21.0;PM10;2017-02-22 06:32:45.828155;1
2372;5.8;PM25;2017-02-22 06:32:45.828266;1
2373;22.1;PM10;2017-02-22 06:33:08.468115;1
2374;5.9;PM25;2017-02-22 06:33:08.468244;1
2375;22.3;PM10;2017-02-22 06:33:31.067941;1
2376;5.9;PM25;2017-02-22 06:33:31.068050;1
2377;20.6;PM10;2017-02-22 06:33:53.746315;1
2378;5.9;PM25;2017-02-22 06:33:53.746422;1
2379;22.0;PM10;2017-02-22 06:34:16.775904;1
2380;5.9;PM25;2017-02-22 06:34:16.776029;1
2381;22.2;PM10;2017-02-22 06:34:39.412429;1
2382;5.7;PM25;2017-02-22 06:34:39.412543;1
2383;22.7;PM10;2017-02-22 06:35:02.016051;1
2384;5.9;PM25;2017-02-22 06:35:02.016181;1
2385;23.1;PM10;2017-02-22 06:35:24.645271;1
2386;5.8;PM25;2017-02-22 06:35:24.645403;1
2387;23.7;PM10;2017-02-22 06:35:47.238754;1
2388;5.9;PM25;2017-02-22 06:35:47.238863;1
2389;23.3;PM10;2017-02-22 06:36:09.808007;1
2390;5.8;PM25;2017-02-22 06:36:09.808145;1
2391;23.3;PM10;2017-02-22 06:36:32.671886;1
2392;5.8;PM25;2017-02-22 06:36:32.672000;1
2393;24.4;PM10;2017-02-22 06:36:55.652770;1
2394;6.0;PM25;2017-02-22 06:36:55.652873;1
2395;21.3;PM10;2017-02-22 06:37:18.297232;1
2396;6.0;PM25;2017-02-22 06:37:18.297343;1
2397;20.7;PM10;2017-02-22 06:37:40.837610;1
2398;5.8;PM25;2017-02-22 06:37:40.837723;1
2399;17.6;PM10;2017-02-22 06:38:03.453017;1
2400;5.3;PM25;2017-02-22 06:38:03.453129;1
2401;16.3;PM10;2017-02-22 06:38:26.038412;1
2402;4.9;PM25;2017-02-22 06:38:26.038522;1
2403;14.5;PM10;2017-02-22 06:38:48.690841;1
2404;4.8;PM25;2017-02-22 06:38:48.690971;1
2405;15.5;PM10;2017-02-22 06:39:11.694383;1
2406;4.8;PM25;2017-02-22 06:39:11.694494;1
2407;14.3;PM10;2017-02-22 06:39:34.269675;1
2408;4.6;PM25;2017-02-22 06:39:34.269788;1
2409;13.5;PM10;2017-02-22 06:39:56.860834;1
2410;4.4;PM25;2017-02-22 06:39:56.860963;1
2411;14.4;PM10;2017-02-22 06:40:19.443492;1
2412;4.5;PM25;2017-02-22 06:40:19.443597;1
2413;15.4;PM10;2017-02-22 06:40:41.976952;1
2414;4.6;PM25;2017-02-22 06:40:41.977112;1
2415;16.7;PM10;2017-02-22 06:41:04.531526;1
2416;4.7;PM25;2017-02-22 06:41:04.531634;1
2417;16.6;PM10;2017-02-22 06:41:27.258539;1
2418;4.8;PM25;2017-02-22 06:41:27.258643;1
2419;17.3;PM10;2017-02-22 06:41:49.818628;1
2420;4.9;PM25;2017-02-22 06:41:49.818740;1
2421;15.7;PM10;2017-02-22 06:42:12.359030;1
2422;4.8;PM25;2017-02-22 06:42:12.359139;1
2423;16.3;PM10;2017-02-22 06:42:34.920192;1
2424;4.8;PM25;2017-02-22 06:42:34.920294;1
2425;16.3;PM10;2017-02-22 06:42:57.497701;1
2426;4.7;PM25;2017-02-22 06:42:57.497813;1
2427;16.1;PM10;2017-02-22 06:43:20.035707;1
2428;4.6;PM25;2017-02-22 06:43:20.035829;1
2429;14.7;PM10;2017-02-22 06:43:42.862088;1
2430;4.4;PM25;2017-02-22 06:43:42.862198;1
2431;15.7;PM10;2017-02-22 06:44:05.512175;1
2432;4.4;PM25;2017-02-22 06:44:05.512282;1
2433;14.4;PM10;2017-02-22 06:44:28.118332;1
2434;4.2;PM25;2017-02-22 06:44:28.118449;1
2435;16.1;PM10;2017-02-22 06:44:50.696790;1
2436;4.3;PM25;2017-02-22 06:44:50.696896;1
2437;15.5;PM10;2017-02-22 06:45:13.290897;1
2438;4.5;PM25;2017-02-22 06:45:13.291004;1
2439;15.0;PM10;2017-02-22 06:45:35.857378;1
2440;4.5;PM25;2017-02-22 06:45:35.857500;1
2441;15.0;PM10;2017-02-22 06:45:58.566424;1
2442;4.3;PM25;2017-02-22 06:45:58.566532;1
2443;16.0;PM10;2017-02-22 06:46:21.532060;1
2444;4.4;PM25;2017-02-22 06:46:21.532179;1
2445;16.0;PM10;2017-02-22 06:46:44.067007;1
2446;4.4;PM25;2017-02-22 06:46:44.067113;1
2447;18.5;PM10;2017-02-22 06:47:07.049378;1
2448;4.7;PM25;2017-02-22 06:47:07.049499;1
2449;19.8;PM10;2017-02-22 06:47:29.704709;1
2450;4.8;PM25;2017-02-22 06:47:29.704816;1
2451;19.1;PM10;2017-02-22 06:47:52.719830;1
2452;4.8;PM25;2017-02-22 06:47:52.719945;1
2453;19.4;PM10;2017-02-22 06:48:15.327875;1
2454;4.6;PM25;2017-02-22 06:48:15.327985;1
2455;20.3;PM10;2017-02-22 06:48:37.917097;1
2456;4.7;PM25;2017-02-22 06:48:37.917209;1
2457;19.5;PM10;2017-02-22 06:49:00.905979;1
2458;4.8;PM25;2017-02-22 06:49:00.906082;1
2459;20.3;PM10;2017-02-22 06:49:23.591504;1
2460;5.1;PM25;2017-02-22 06:49:23.591614;1
2461;20.0;PM10;2017-02-22 06:49:46.160866;1
2462;4.9;PM25;2017-02-22 06:49:46.160997;1
2463;16.6;PM10;2017-02-22 06:50:09.240723;1
2464;4.8;PM25;2017-02-22 06:50:09.240829;1
2465;18.3;PM10;2017-02-22 06:50:32.022601;1
2466;4.8;PM25;2017-02-22 06:50:32.022716;1
2467;19.7;PM10;2017-02-22 06:50:54.558751;1
2468;4.8;PM25;2017-02-22 06:50:54.558874;1
2469;20.9;PM10;2017-02-22 06:51:17.411519;1
2470;4.9;PM25;2017-02-22 06:51:17.411630;1
2471;21.1;PM10;2017-02-22 06:51:40.075297;1
2472;4.8;PM25;2017-02-22 06:51:40.075409;1
2473;19.8;PM10;2017-02-22 06:52:02.649882;1
2474;4.6;PM25;2017-02-22 06:52:02.650526;1
2475;21.6;PM10;2017-02-22 06:52:25.217958;1
2476;4.7;PM25;2017-02-22 06:52:25.218064;1
2477;21.9;PM10;2017-02-22 06:52:47.849052;1
2478;4.9;PM25;2017-02-22 06:52:47.849156;1
2479;23.8;PM10;2017-02-22 06:53:10.492103;1
2480;4.9;PM25;2017-02-22 06:53:10.492207;1
2481;23.2;PM10;2017-02-22 06:53:33.392996;1
2482;5.0;PM25;2017-02-22 06:53:33.393098;1
2483;26.3;PM10;2017-02-22 06:53:55.984618;1
2484;5.0;PM25;2017-02-22 06:53:55.984744;1
2485;26.1;PM10;2017-02-22 06:54:18.602369;1
2486;5.3;PM25;2017-02-22 06:54:18.602475;1
2487;28.9;PM10;2017-02-22 06:54:41.163172;1
2488;5.5;PM25;2017-02-22 06:54:41.163290;1
2489;28.8;PM10;2017-02-22 06:55:04.282666;1
2490;5.7;PM25;2017-02-22 06:55:04.282771;1
2491;27.5;PM10;2017-02-22 06:55:26.820786;1
2492;5.8;PM25;2017-02-22 06:55:26.820900;1
2493;28.0;PM10;2017-02-22 06:55:49.410739;1
2494;5.6;PM25;2017-02-22 06:55:49.410930;1
2495;25.0;PM10;2017-02-22 06:56:11.989917;1
2496;5.5;PM25;2017-02-22 06:56:11.990021;1
2497;25.6;PM10;2017-02-22 06:56:34.536759;1
2498;5.6;PM25;2017-02-22 06:56:34.536868;1
2499;22.6;PM10;2017-02-22 06:56:57.061250;1
2500;5.8;PM25;2017-02-22 06:56:57.061363;1
2501;22.7;PM10;2017-02-22 06:57:20.068717;1
2502;5.8;PM25;2017-02-22 06:57:20.068826;1
2503;20.7;PM10;2017-02-22 06:57:42.640239;1
2504;5.7;PM25;2017-02-22 06:57:42.640367;1
2505;20.4;PM10;2017-02-22 06:58:05.205671;1
2506;5.6;PM25;2017-02-22 06:58:05.205782;1
2507;23.2;PM10;2017-02-22 06:58:27.834813;1
2508;5.7;PM25;2017-02-22 06:58:27.834916;1
2509;24.7;PM10;2017-02-22 06:58:50.390495;1
2510;5.9;PM25;2017-02-22 06:58:50.390680;1
2511;24.5;PM10;2017-02-22 06:59:12.950760;1
2512;5.9;PM25;2017-02-22 06:59:12.950869;1
2513;23.7;PM10;2017-02-22 06:59:35.549524;1
2514;5.8;PM25;2017-02-22 06:59:35.549649;1
2515;22.1;PM10;2017-02-22 06:59:58.645528;1
2516;5.4;PM25;2017-02-22 06:59:58.645641;1
2517;21.2;PM10;2017-02-22 07:00:21.233080;1
2518;5.3;PM25;2017-02-22 07:00:21.233186;1
2519;21.6;PM10;2017-02-22 07:00:43.964087;1
2520;5.3;PM25;2017-02-22 07:00:43.964212;1
2521;21.8;PM10;2017-02-22 07:01:06.505862;1
2522;5.4;PM25;2017-02-22 07:01:06.505972;1
2523;20.5;PM10;2017-02-22 07:01:29.053558;1
2524;5.5;PM25;2017-02-22 07:01:29.053673;1
2525;20.0;PM10;2017-02-22 07:01:51.660299;1
2526;5.5;PM25;2017-02-22 07:01:51.660407;1
2527;21.6;PM10;2017-02-22 07:02:14.211698;1
2528;5.4;PM25;2017-02-22 07:02:14.211808;1
2529;21.9;PM10;2017-02-22 07:02:36.753754;1
2530;5.4;PM25;2017-02-22 07:02:36.753879;1
2531;22.9;PM10;2017-02-22 07:02:59.326646;1
2532;5.5;PM25;2017-02-22 07:02:59.326747;1
2533;24.2;PM10;2017-02-22 07:03:21.919942;1
2534;5.6;PM25;2017-02-22 07:03:21.920065;1
2535;25.1;PM10;2017-02-22 07:03:44.446557;1
2536;5.3;PM25;2017-02-22 07:03:44.446665;1
2537;24.9;PM10;2017-02-22 07:04:07.047107;1
2538;5.2;PM25;2017-02-22 07:04:07.047222;1
2539;24.8;PM10;2017-02-22 07:04:29.678963;1
2540;5.2;PM25;2017-02-22 07:04:29.679071;1
2541;24.7;PM10;2017-02-22 07:04:52.365099;1
2542;5.1;PM25;2017-02-22 07:04:52.365204;1
2543;22.7;PM10;2017-02-22 07:05:15.043491;1
2544;5.0;PM25;2017-02-22 07:05:15.043607;1
2545;22.8;PM10;2017-02-22 07:05:37.563998;1
2546;5.0;PM25;2017-02-22 07:05:37.564101;1
2547;21.3;PM10;2017-02-22 07:06:00.114537;1
2548;5.2;PM25;2017-02-22 07:06:00.114659;1
2549;20.4;PM10;2017-02-22 07:06:22.778327;1
2550;5.3;PM25;2017-02-22 07:06:22.778450;1
2551;20.0;PM10;2017-02-22 07:06:45.338725;1
2552;5.2;PM25;2017-02-22 07:06:45.338836;1
2553;21.2;PM10;2017-02-22 07:07:08.449066;1
2554;5.5;PM25;2017-02-22 07:07:08.449185;1
2555;21.0;PM10;2017-02-22 07:07:31.374646;1
2556;5.7;PM25;2017-02-22 07:07:31.374751;1
2557;20.7;PM10;2017-02-22 07:07:54.162820;1
2558;5.7;PM25;2017-02-22 07:07:54.162925;1
2559;21.7;PM10;2017-02-22 07:08:16.739872;1
2560;5.8;PM25;2017-02-22 07:08:16.739991;1
2561;22.5;PM10;2017-02-22 07:08:39.347963;1
2562;5.9;PM25;2017-02-22 07:08:39.348080;1
2563;22.2;PM10;2017-02-22 07:09:01.917649;1
2564;5.6;PM25;2017-02-22 07:09:01.917750;1
2565;22.8;PM10;2017-02-22 07:09:24.479111;1
2566;5.9;PM25;2017-02-22 07:09:24.479221;1
2567;24.0;PM10;2017-02-22 07:09:47.020904;1
2568;6.0;PM25;2017-02-22 07:09:47.021023;1
2569;21.7;PM10;2017-02-22 07:10:09.548892;1
2570;5.8;PM25;2017-02-22 07:10:09.549001;1
2571;21.7;PM10;2017-02-22 07:10:32.432830;1
2572;5.7;PM25;2017-02-22 07:10:32.432951;1
2573;22.7;PM10;2017-02-22 07:10:55.035198;1
2574;5.7;PM25;2017-02-22 07:10:55.035303;1
2575;22.5;PM10;2017-02-22 07:11:17.604858;1
2576;5.7;PM25;2017-02-22 07:11:17.604981;1
2577;22.9;PM10;2017-02-22 07:11:40.145766;1
2578;5.8;PM25;2017-02-22 07:11:40.145887;1
2579;23.0;PM10;2017-02-22 07:12:02.846761;1
2580;5.6;PM25;2017-02-22 07:12:02.846896;1
2581;22.1;PM10;2017-02-22 07:12:25.463543;1
2582;5.5;PM25;2017-02-22 07:12:25.463651;1
2583;24.2;PM10;2017-02-22 07:12:48.039990;1
2584;5.4;PM25;2017-02-22 07:12:48.040101;1
2585;27.6;PM10;2017-02-22 07:13:10.634789;1
2586;5.7;PM25;2017-02-22 07:13:10.634912;1
2587;26.5;PM10;2017-02-22 07:13:33.396813;1
2588;5.7;PM25;2017-02-22 07:13:33.396927;1
2589;27.8;PM10;2017-02-22 07:13:55.963969;1
2590;5.8;PM25;2017-02-22 07:13:55.964090;1
2591;27.1;PM10;2017-02-22 07:14:19.081243;1
2592;5.9;PM25;2017-02-22 07:14:19.081351;1
2593;26.7;PM10;2017-02-22 07:14:41.616895;1
2594;5.9;PM25;2017-02-22 07:14:41.617010;1
2595;28.4;PM10;2017-02-22 07:15:04.171848;1
2596;6.0;PM25;2017-02-22 07:15:04.171956;1
2597;28.7;PM10;2017-02-22 07:15:26.814460;1
2598;6.3;PM25;2017-02-22 07:15:26.814577;1
2599;27.2;PM10;2017-02-22 07:15:49.495162;1
2600;6.3;PM25;2017-02-22 07:15:49.495271;1
2601;27.8;PM10;2017-02-22 07:16:12.045484;1
2602;6.3;PM25;2017-02-22 07:16:12.045595;1
2603;27.7;PM10;2017-02-22 07:16:34.683111;1
2604;6.3;PM25;2017-02-22 07:16:34.683223;1
2605;27.6;PM10;2017-02-22 07:16:57.220902;1
2606;6.0;PM25;2017-02-22 07:16:57.221015;1
2607;28.9;PM10;2017-02-22 07:17:19.752344;1
2608;5.9;PM25;2017-02-22 07:17:19.752450;1
2609;32.2;PM10;2017-02-22 07:17:43.135450;1
2610;5.9;PM25;2017-02-22 07:17:43.135557;1
2611;29.6;PM10;2017-02-22 07:18:05.989836;1
2612;5.5;PM25;2017-02-22 07:18:05.989958;1
2613;27.1;PM10;2017-02-22 07:18:28.771624;1
2614;5.6;PM25;2017-02-22 07:18:28.771735;1
2615;27.2;PM10;2017-02-22 07:18:51.352304;1
2616;5.4;PM25;2017-02-22 07:18:51.352418;1
2617;26.5;PM10;2017-02-22 07:19:13.978384;1
2618;5.4;PM25;2017-02-22 07:19:13.978502;1
2619;27.1;PM10;2017-02-22 07:19:36.534954;1
2620;5.3;PM25;2017-02-22 07:19:36.535071;1
2621;25.4;PM10;2017-02-22 07:19:59.131685;1
2622;5.2;PM25;2017-02-22 07:19:59.131793;1
2623;24.8;PM10;2017-02-22 07:20:21.751158;1
2624;5.4;PM25;2017-02-22 07:20:21.751263;1
2625;22.1;PM10;2017-02-22 07:20:44.301505;1
2626;5.3;PM25;2017-02-22 07:20:44.301619;1
2627;21.9;PM10;2017-02-22 07:21:06.935811;1
2628;5.2;PM25;2017-02-22 07:21:06.935921;1
2629;22.0;PM10;2017-02-22 07:21:29.511039;1
2630;5.1;PM25;2017-02-22 07:21:29.511149;1
2631;23.3;PM10;2017-02-22 07:21:52.065459;1
2632;4.9;PM25;2017-02-22 07:21:52.065570;1
2633;23.1;PM10;2017-02-22 07:22:15.206387;1
2634;5.1;PM25;2017-02-22 07:22:15.206521;1
2635;23.7;PM10;2017-02-22 07:22:37.836745;1
2636;5.2;PM25;2017-02-22 07:22:37.836851;1
2637;23.8;PM10;2017-02-22 07:23:00.392357;1
2638;5.3;PM25;2017-02-22 07:23:00.392473;1
2639;23.4;PM10;2017-02-22 07:23:23.116810;1
2640;5.4;PM25;2017-02-22 07:23:23.116923;1
2641;23.4;PM10;2017-02-22 07:23:45.681843;1
2642;5.4;PM25;2017-02-22 07:23:45.681953;1
2643;23.1;PM10;2017-02-22 07:24:08.300902;1
2644;5.4;PM25;2017-02-22 07:24:08.301027;1
2645;19.1;PM10;2017-02-22 07:24:31.367883;1
2646;5.3;PM25;2017-02-22 07:24:31.367993;1
2647;19.6;PM10;2017-02-22 07:24:54.014811;1
2648;5.3;PM25;2017-02-22 07:24:54.014935;1
2649;19.7;PM10;2017-02-22 07:25:17.005353;1
2650;5.4;PM25;2017-02-22 07:25:17.005462;1
2651;21.2;PM10;2017-02-22 07:25:39.721223;1
2652;5.3;PM25;2017-02-22 07:25:39.721333;1
2653;22.3;PM10;2017-02-22 07:26:02.298840;1
2654;5.0;PM25;2017-02-22 07:26:02.298948;1
2655;24.5;PM10;2017-02-22 07:26:24.855293;1
2656;5.1;PM25;2017-02-22 07:26:24.855421;1
2657;24.6;PM10;2017-02-22 07:26:47.513638;1
2658;5.2;PM25;2017-02-22 07:26:47.513743;1
2659;24.3;PM10;2017-02-22 07:27:10.090426;1
2660;5.4;PM25;2017-02-22 07:27:10.090533;1
2661;25.8;PM10;2017-02-22 07:27:33.032944;1
2662;5.5;PM25;2017-02-22 07:27:33.033049;1
2663;24.1;PM10;2017-02-22 07:27:56.000436;1
2664;5.5;PM25;2017-02-22 07:27:56.000666;1
2665;22.9;PM10;2017-02-22 07:28:18.601934;1
2666;5.6;PM25;2017-02-22 07:28:18.602046;1
2667;23.0;PM10;2017-02-22 07:28:41.171201;1
2668;5.5;PM25;2017-02-22 07:28:41.171304;1
2669;19.7;PM10;2017-02-22 07:29:03.783113;1
2670;5.5;PM25;2017-02-22 07:29:03.783222;1
2671;20.3;PM10;2017-02-22 07:29:26.350631;1
2672;5.5;PM25;2017-02-22 07:29:26.350739;1
2673;22.9;PM10;2017-02-22 07:29:48.979446;1
2674;5.5;PM25;2017-02-22 07:29:48.979568;1
2675;25.9;PM10;2017-02-22 07:30:11.539585;1
2676;5.7;PM25;2017-02-22 07:30:11.539686;1
2677;25.7;PM10;2017-02-22 07:30:34.121659;1
2678;5.8;PM25;2017-02-22 07:30:34.121766;1
2679;26.2;PM10;2017-02-22 07:30:56.820902;1
2680;5.9;PM25;2017-02-22 07:30:56.821048;1
2681;25.9;PM10;2017-02-22 07:31:19.540972;1
2682;6.0;PM25;2017-02-22 07:31:19.541095;1
2683;28.3;PM10;2017-02-22 07:31:42.526811;1
2684;6.1;PM25;2017-02-22 07:31:42.526933;1
2685;28.3;PM10;2017-02-22 07:32:05.078001;1
2686;6.2;PM25;2017-02-22 07:32:05.078116;1
2687;25.2;PM10;2017-02-22 07:32:27.978523;1
2688;6.1;PM25;2017-02-22 07:32:27.978651;1
2689;25.9;PM10;2017-02-22 07:32:50.723993;1
2690;6.2;PM25;2017-02-22 07:32:50.724103;1
2691;24.3;PM10;2017-02-22 07:33:13.340545;1
2692;6.0;PM25;2017-02-22 07:33:13.340722;1
2693;26.8;PM10;2017-02-22 07:33:36.045151;1
2694;6.2;PM25;2017-02-22 07:33:36.045273;1
2695;27.6;PM10;2017-02-22 07:33:58.769215;1
2696;6.2;PM25;2017-02-22 07:33:58.769326;1
2697;29.5;PM10;2017-02-22 07:34:21.363941;1
2698;6.1;PM25;2017-02-22 07:34:21.364054;1
2699;28.1;PM10;2017-02-22 07:34:43.979234;1
2700;6.0;PM25;2017-02-22 07:34:43.979342;1
2701;28.4;PM10;2017-02-22 07:35:06.538060;1
2702;5.9;PM25;2017-02-22 07:35:06.538164;1
2703;29.4;PM10;2017-02-22 07:35:29.147334;1
2704;5.9;PM25;2017-02-22 07:35:29.147457;1
2705;27.6;PM10;2017-02-22 07:35:51.721262;1
2706;5.7;PM25;2017-02-22 07:35:51.721377;1
2707;24.8;PM10;2017-02-22 07:36:14.463951;1
2708;5.3;PM25;2017-02-22 07:36:14.464088;1
2709;25.0;PM10;2017-02-22 07:36:37.022209;1
